rowid,ordid,orddt,shpdt,segmt,state,cono,prodid,categ,subct,prdna,sales,order_month,order_day,order_year,order_dayofweek,shipping_delay
2157.0,CA-2024-147501,2024-08-02,2024-08-16,Consumer,Miraflores,Centro,OFF-BI-10002003,Componentes,Discos duros (HDD),Ibico Presentation Index for Binding Systems,705.74,8,2,2024,4,14
2158.0,CA-2024-147501,2024-08-02,2024-08-16,Consumer,Jesús María,Centro,TEC-MA-10001972,Periféricos,Micrófonos,Okidata C331dn Printer,869.0899999999999,8,2,2024,4,14
2159.0,CA-2024-122406,2024-08-02,2024-08-16,Home Office,San Martín de Porres,Norte,OFF-PA-10001307,Componentes,Placas base,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",680.78,8,2,2024,4,14
2160.0,CA-2024-122406,2024-08-02,2024-08-16,Home Office,Breña,Centro,TEC-AC-10004571,Periféricos,Mouse,Logitech M185 Ratón Inalámbrico Compacto,744.06,8,2,2024,4,14
2161.0,CA-2024-133690,2024-08-03,2024-08-17,Consumer,Surco,Centro,FUR-TA-10004289,Almacenamiento,Discos externos,Samsung T7 Portable SSD 1TB Externo,829.2,8,3,2024,5,14
2162.0,CA-2024-133690,2024-08-03,2024-08-17,Consumer,Magdalena del Mar,Centro,OFF-AP-10003622,Periféricos,Impresoras,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",724.2,8,3,2024,5,14
2163.0,CA-2024-125612,2024-08-03,2024-08-17,Consumer,San Juan de Miraflores,Sur,OFF-PA-10001019,Periféricos,Auriculares / Headsets,Jabra Elite 85t Bluetooth Cancelación de ruido activa,757.38,8,3,2024,5,14
2164.0,CA-2024-125612,2024-08-03,2024-08-17,Consumer,Carabayllo,Norte,OFF-SU-10002537,Periféricos,Webcams,Logitech M185 Ratón Inalámbrico Compacto,734.15,8,3,2024,5,14
2165.0,CA-2024-165386,2024-08-03,2024-08-17,Consumer,Villa María del Triunfo,Sur,FUR-BO-10003034,Almacenamiento,Pendrives / USB,"O'Sullivan Elevations Bookcase, Cherry Finish",736.54,8,3,2024,5,14
2166.0,CA-2024-126361,2024-08-04,2024-08-18,Consumer,Cieneguilla,Este,OFF-AP-10003590,Periféricos,Teclados,Logitech G502 HERO Ratón Gamer con sensor HERO 25K,845.76,8,4,2024,6,14
2167.0,CA-2024-126361,2024-08-04,2024-08-18,Consumer,Santa Anita,Este,TEC-PH-10002310,Periféricos,Mouse / Ratones,Corsair K95 RGB Platinum Teclado Mecánico,723.7,8,4,2024,6,14
2168.0,CA-2024-126361,2024-08-04,2024-08-18,Consumer,Villa El Salvador,Sur,OFF-ST-10002289,Periféricos,Monitores,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",832.01,8,4,2024,6,14
2169.0,CA-2024-126361,2024-08-04,2024-08-18,Consumer,Barranco,Sur,OFF-BI-10002852,Periféricos,Impresoras,Logitech C920 HD Pro Webcam 1080p,701.96,8,4,2024,6,14
2170.0,CA-2024-132738,2024-08-04,2024-08-18,Corporate,Pucusana,Sur,OFF-PA-10001752,Componentes,Procesadores (CPU),Deepcool GAMMAXX 400 V2 Disipador de Aire para CPU,835.08,8,4,2024,6,14
2171.0,CA-2024-132738,2024-08-04,2024-08-18,Corporate,Lince,Centro,OFF-EN-10001141,Componentes,Tarjetas gráficas (GPU),Intel Core i3-12100 12ª Gen 4 núcleos,781.69,8,4,2024,6,14
2172.0,CA-2024-146367,2024-08-04,2024-08-18,Corporate,Barranco,Sur,OFF-BI-10002827,Componentes,Memoria RAM,Kingston A2000 1TB NVMe M.2 SSD,785.0,8,4,2024,6,14
2173.0,CA-2024-150490,2024-08-05,2024-08-19,Consumer,Breña,Centro,OFF-ST-10000321,Componentes,Discos duros (HDD),Cooler Master MWE Gold 650W 80 Plus Gold Modular,720.02,8,5,2024,0,14
2174.0,CA-2024-150490,2024-08-05,2024-08-19,Consumer,Cieneguilla,Este,OFF-AR-10004602,Componentes,Unidades de estado sólido (SSD),NZXT Kraken X63 RGB Enfriamiento Líquido 280mm,867.39,8,5,2024,0,14
2175.0,CA-2024-161200,2024-08-06,2024-08-20,Consumer,San Isidro,Centro,FUR-BO-10000468,Almacenamiento,Tarjetas de memoria,O'Sullivan 2-Shelf Heavy-Duty Bookcases,817.4,8,6,2024,1,14
2176.0,CA-2024-161200,2024-08-06,2024-08-20,Consumer,Lurín,Sur,FUR-FU-10001706,Almacenamiento,Discos externos,Longer-Life Soft White Bulbs,878.3199999999999,8,6,2024,1,14
2177.0,CA-2024-115357,2024-08-06,2024-08-20,Consumer,Villa María del Triunfo,Sur,TEC-AC-10000023,Periféricos,Auriculares / Headsets,Razer Kiyo Pro Webcam Full HD con HDR y sensor Sony,823.86,8,6,2024,1,14
2178.0,CA-2024-136609,2024-08-06,2024-08-20,Corporate,Lurigancho-Chosica,Este,OFF-PA-10004381,Componentes,Procesadores (CPU),Intel Core i7-13700F 13ª Gen 16 núcleos,724.69,8,6,2024,1,14
2179.0,CA-2024-163321,2024-08-07,2024-08-21,Consumer,Villa El Salvador,Sur,TEC-AC-10004571,Periféricos,Micrófonos,Logitech G700s Rechargeable Gaming Mouse,735.61,8,7,2024,2,14
2180.0,US-2024-155999,2024-08-07,2024-08-21,Consumer,La Victoria,Centro,TEC-PH-10000439,Periféricos,Teclados,HP OfficeJet Pro 9015 Impresora Multifunción,753.2,8,7,2024,2,14
2181.0,US-2024-155999,2024-08-07,2024-08-21,Consumer,El Agustino,Este,OFF-BI-10000404,Periféricos,Mouse / Ratones,Logitech C920 HD Pro Webcam 1080p,837.75,8,7,2024,2,14
2182.0,CA-2024-158344,2024-08-07,2024-08-21,Consumer,San Isidro,Centro,TEC-AC-10002006,Periféricos,Monitores,Logitech StreamCam Full HD 1080p 60fps,809.72,8,7,2024,2,14
2183.0,CA-2024-115175,2024-08-07,2024-08-21,Consumer,Miraflores,Centro,OFF-PA-10001878,Componentes,Placas base,AMD Ryzen 7 7700X 8 núcleos 16 hilos,754.71,8,7,2024,2,14
2184.0,CA-2024-163895,2024-08-07,2024-08-21,Corporate,Lince,Centro,OFF-BI-10004970,Componentes,Fuentes de poder,KLIM Wind Base de Refrigeración para Laptop con 5 Ventiladores,734.4,8,7,2024,2,14
2185.0,CA-2024-141936,2024-08-07,2024-08-21,Home Office,San Juan de Miraflores,Sur,OFF-BI-10002194,Componentes,Refrigeración,Thermaltake UX200 ARGB Lighting Air Cooler,732.81,8,7,2024,2,14
2186.0,US-2024-124219,2024-08-07,2024-08-21,Consumer,San Martín de Porres,Norte,OFF-BI-10002215,Componentes,Procesadores (CPU),ASRock Z790 Steel Legend WiFi (Socket LGA1700),814.53,8,7,2024,2,14
2187.0,CA-2024-131450,2024-08-08,2024-08-22,Consumer,Breña,Centro,OFF-AP-10004708,Periféricos,Teclados,Logitech MX Master 3S Ratón Inalámbrico Ergonómico,714.89,8,8,2024,3,14
2188.0,CA-2024-131450,2024-08-08,2024-08-22,Consumer,Villa María del Triunfo,Sur,TEC-PH-10002398,Periféricos,Mouse / Ratones,Razer BlackWidow V3 Teclado Mecánico RGB,781.45,8,8,2024,3,14
2189.0,CA-2024-131450,2024-08-08,2024-08-22,Consumer,San Luis,Centro,FUR-FU-10001979,Almacenamiento,Pendrives / USB,Seagate Backup Plus Slim 2TB HDD Externo,784.17,8,8,2024,3,14
2190.0,CA-2024-151708,2024-08-08,2024-08-22,Consumer,Magdalena del Mar,Centro,FUR-FU-10001602,Almacenamiento,Tarjetas de memoria,Kingston DataTraveler Max 256GB USB-C 3.2 Gen 2,832.5,8,8,2024,3,14
2191.0,CA-2024-151708,2024-08-08,2024-08-22,Consumer,Independencia,Norte,TEC-AC-10001767,Periféricos,Auriculares / Headsets,Razer DeathAdder V2 Ratón Gamer con cable,867.11,8,8,2024,3,14
2192.0,CA-2024-154669,2024-08-08,2024-08-22,Consumer,Lurigancho-Chosica,Este,OFF-ST-10000532,Periféricos,Webcams,Logitech M185 Ratón Inalámbrico Compacto,870.98,8,8,2024,3,14
2193.0,CA-2024-168564,2024-08-08,2024-08-22,Consumer,Comas,Norte,FUR-CH-10000785,Almacenamiento,Tarjetas de memoria,Seagate Backup Plus Slim 2TB HDD Externo,851.36,8,8,2024,3,14
2194.0,CA-2024-124478,2024-08-08,2024-08-22,Home Office,Santa Anita,Este,OFF-AP-10002495,Componentes,Procesadores (CPU),ADATA XPG SX8200 Pro 1TB NVMe SSD,835.9,8,8,2024,3,14
2195.0,CA-2024-124478,2024-08-08,2024-08-22,Home Office,San Miguel,Centro,OFF-EN-10002500,Componentes,Tarjetas gráficas (GPU),ASUS ROG Strix B550-F Gaming WiFi II (Socket AM4),825.4,8,8,2024,3,14
2196.0,CA-2024-124478,2024-08-08,2024-08-22,Home Office,El Agustino,Este,FUR-FU-10002088,Almacenamiento,Tarjetas de memoria,SanDisk Ultra Flair USB 3.0 64GB,690.98,8,8,2024,3,14
2197.0,CA-2024-163055,2024-08-09,2024-08-23,Corporate,San Juan de Miraflores,Sur,OFF-AR-10001026,Periféricos,Impresoras,Corsair K95 RGB Platinum Teclado Mecánico,688.75,8,9,2024,4,14
2198.0,CA-2024-163055,2024-08-09,2024-08-23,Corporate,Punta Hermosa,Sur,FUR-TA-10003748,Almacenamiento,Pendrives / USB,Bevis 36 x 72 Conference Tables,857.6700000000001,8,9,2024,4,14
2199.0,CA-2024-163055,2024-08-09,2024-08-23,Corporate,Villa El Salvador,Sur,OFF-ST-10002485,Periféricos,Webcams,Rogers Deluxe File Chest,793.44,8,9,2024,4,14
2200.0,CA-2024-167850,2024-08-09,2024-08-23,Corporate,Pueblo Libre,Centro,TEC-PH-10002398,Periféricos,Micrófonos,AT&T 1070 Corded Phone,851.75,8,9,2024,4,14
2201.0,CA-2024-167850,2024-08-09,2024-08-23,Corporate,Santa Rosa,Centro,OFF-PA-10001937,Periféricos,Teclados,Razer Kiyo Pro Webcam Full HD con HDR y sensor Sony,849.38,8,9,2024,4,14
2202.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,Villa María del Triunfo,Sur,TEC-PH-10003012,Periféricos,Mouse,HP X3000 Ratón Inalámbrico Óptico,746.35,8,9,2024,4,14
2203.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,Pucusana,Sur,FUR-TA-10002607,Almacenamiento,Discos externos,Seagate Backup Plus Slim 2TB HDD Externo,872.39,8,9,2024,4,14
2204.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,San Martín de Porres,Norte,OFF-ST-10000642,Periféricos,Impresoras,Corsair K95 RGB Platinum Teclado Mecánico,788.88,8,9,2024,4,14
2205.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,Pucusana,Sur,OFF-BI-10000545,Periféricos,Auriculares / Headsets,GBC Ibimaster 500 Manual ProClick Binding System,859.48,8,9,2024,4,14
2206.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,Villa María del Triunfo,Sur,FUR-FU-10002157,Almacenamiento,Discos externos,LaCie Rugged Mini 4TB HDD Externo,709.38,8,9,2024,4,14
2207.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,Jesús María,Centro,FUR-FU-10001706,Almacenamiento,Pendrives / USB,Longer-Life Soft White Bulbs,866.61,8,9,2024,4,14
2208.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,Surquillo,Centro,TEC-PH-10000984,Periféricos,Teclados,Sennheiser Momentum True Wireless 3 Alta fidelidad,721.85,8,9,2024,4,14
2209.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,San Luis,Centro,OFF-PA-10001357,Periféricos,Mouse,Microsoft Bluetooth Mouse Ratón Inalámbrico,778.59,8,9,2024,4,14
2210.0,CA-2024-131338,2024-08-09,2024-08-23,Consumer,Jesús María,Centro,TEC-AC-10002600,Periféricos,Monitores,Logitech MX Keys Teclado Inalámbrico Iluminado,759.9,8,9,2024,4,14
2211.0,CA-2024-166471,2024-08-09,2024-08-23,Home Office,Independencia,Norte,TEC-PH-10001530,Periféricos,Impresoras,HP X3000 Ratón Inalámbrico Óptico,717.42,8,9,2024,4,14
2212.0,CA-2024-166471,2024-08-09,2024-08-23,Home Office,Barranco,Sur,TEC-PH-10000038,Periféricos,Auriculares / Headsets,Epson WorkForce WF-2830 Impresora Multifunción,680.79,8,9,2024,4,14
2213.0,CA-2024-103954,2024-08-09,2024-08-23,Home Office,Lurigancho-Chosica,Este,FUR-BO-10004690,Almacenamiento,Pendrives / USB,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,680.94,8,9,2024,4,14
2214.0,CA-2024-130022,2024-08-10,2024-08-24,Home Office,Comas,Norte,OFF-LA-10002043,Periféricos,Micrófonos,Razer BlackWidow V3 Teclado Mecánico RGB,788.27,8,10,2024,5,14
2215.0,CA-2024-130022,2024-08-10,2024-08-24,Home Office,Magdalena del Mar,Centro,OFF-AR-10001915,Periféricos,Teclados,HP X3000 Ratón Inalámbrico Óptico,764.47,8,10,2024,5,14
2216.0,CA-2024-143063,2024-08-10,2024-08-24,Consumer,San Martín de Porres,Norte,FUR-FU-10003708,Almacenamiento,Pendrives / USB,Kingston DataTraveler Max 256GB USB-C 3.2 Gen 2,833.76,8,10,2024,5,14
2217.0,CA-2024-143063,2024-08-10,2024-08-24,Consumer,Breña,Centro,TEC-PH-10003645,Periféricos,Monitores,Razer Kiyo Pro Webcam Full HD con HDR y sensor Sony,862.74,8,10,2024,5,14
2218.0,CA-2024-127012,2024-08-11,2024-08-25,Consumer,Pucusana,Sur,FUR-FU-10003691,Almacenamiento,Discos externos,"Eldon Image Series Desk Accessories, Ebony",709.94,8,11,2024,6,14
2219.0,CA-2024-139311,2024-08-11,2024-08-25,Corporate,Barranco,Sur,OFF-AR-10004582,Periféricos,Auriculares / Headsets,BIC Brite Liner Grip Highlighters,683.61,8,11,2024,6,14
2220.0,CA-2024-139311,2024-08-11,2024-08-25,Corporate,San Isidro,Centro,OFF-BI-10004209,Periféricos,Webcams,SteelSeries Rival 5 Ratón RGB para Juegos,847.9300000000001,8,11,2024,6,14
2221.0,CA-2024-119634,2024-08-11,2024-08-25,Consumer,Villa María del Triunfo,Sur,FUR-FU-10004270,Almacenamiento,Discos externos,Western Digital My Passport SSD 1TB Externo,730.62,8,11,2024,6,14
2222.0,CA-2024-158169,2024-08-12,2024-08-26,Consumer,San Martín de Porres,Norte,OFF-AP-10000828,Componentes,Unidades de estado sólido (SSD),Avanti 4.4 Cu. Ft. Refrigerator,811.31,8,12,2024,0,14
2223.0,CA-2024-158169,2024-08-12,2024-08-26,Consumer,Breña,Centro,FUR-FU-10001473,Almacenamiento,Tarjetas de memoria,DAX Wood Document Frame,853.38,8,12,2024,0,14
2224.0,US-2024-103828,2024-08-13,2024-08-27,Consumer,Lurigancho-Chosica,Este,OFF-ST-10001325,Periféricos,Monitores,Razer Kiyo Pro Webcam Full HD con HDR y sensor Sony,747.78,8,13,2024,1,14
2225.0,US-2024-103828,2024-08-13,2024-08-27,Consumer,La Victoria,Centro,OFF-SU-10000946,Periféricos,Impresoras,Logitech M185 Ratón Inalámbrico Compacto,851.98,8,13,2024,1,14
2226.0,CA-2024-120516,2024-08-13,2024-08-27,Consumer,San Juan de Lurigancho,Este,OFF-BI-10004187,Componentes,Procesadores (CPU),Noctua NH-D15 Disipador de Aire Doble Torre,682.24,8,13,2024,1,14
2227.0,CA-2024-169264,2024-08-14,2024-08-28,Consumer,San Luis,Centro,OFF-LA-10001613,Periféricos,Webcams,Logitech Brio 4K Ultra HD Webcam con HDR,758.46,8,14,2024,2,14
2228.0,CA-2024-105921,2024-08-14,2024-08-28,Consumer,Jesús María,Centro,FUR-TA-10001095,Almacenamiento,Pendrives / USB,Chromcraft Round Conference Tables,822.9300000000001,8,14,2024,2,14
2229.0,CA-2024-138548,2024-08-15,2024-08-29,Consumer,Surquillo,Centro,OFF-AP-10002578,Periféricos,Teclados,Canon imageCLASS MF743Cdw Impresora Láser a color,687.9,8,15,2024,3,14
2230.0,US-2024-117723,2024-08-15,2024-08-29,Corporate,Surco,Centro,OFF-ST-10004459,Periféricos,Mouse,Logitech G502 HERO Ratón Gamer con sensor HERO 25K,761.95,8,15,2024,3,14
2231.0,CA-2024-162369,2024-08-15,2024-08-29,Corporate,Pueblo Libre,Centro,OFF-ST-10000046,Periféricos,Monitores,Brother MFC-J995DW Impresora Multifunción,793.97,8,15,2024,3,14
2232.0,CA-2024-138023,2024-08-15,2024-08-29,Consumer,Surquillo,Centro,OFF-BI-10003638,Periféricos,Impresoras,GBC Durable Plastic Covers,726.37,8,15,2024,3,14
2233.0,CA-2024-142454,2024-08-15,2024-08-29,Consumer,Santa Anita,Este,OFF-ST-10003638,Componentes,Refrigeración,SanDisk Extreme Pro 1TB NVMe M.2 SSD,871.55,8,15,2024,3,14
2234.0,CA-2024-144883,2024-08-15,2024-08-29,Corporate,Rímac,Centro,OFF-LA-10000305,Componentes,Procesadores (CPU),ASUS TUF Gaming GeForce RTX 3080 OC 10GB,798.33,8,15,2024,3,14
2235.0,CA-2024-142839,2024-08-16,2024-08-30,Consumer,Breña,Centro,FUR-TA-10001539,Almacenamiento,Tarjetas de memoria,Samsung T7 Portable SSD 1TB Externo,862.4300000000001,8,16,2024,4,14
2236.0,US-2024-128090,2024-08-16,2024-08-30,Consumer,Cieneguilla,Este,OFF-AR-10002255,Periféricos,Teclados,Microsoft Sculpt Ergonomic Keyboard,721.05,8,16,2024,4,14
2237.0,US-2024-128090,2024-08-16,2024-08-30,Consumer,Punta Negra,Sur,TEC-PH-10002624,Periféricos,Mouse,Logitech MX Master 3S Ratón Inalámbrico Ergonómico,723.27,8,16,2024,4,14
2238.0,US-2024-128090,2024-08-16,2024-08-30,Consumer,Lince,Centro,OFF-LA-10000452,Periféricos,Monitores,Epson EcoTank ET-4760 Impresora Multifunción,863.47,8,16,2024,4,14
2239.0,CA-2024-111297,2024-08-17,2024-08-31,Corporate,Breña,Centro,OFF-BI-10002412,Periféricos,Impresoras,Redragon M602 RGB Centrophorus Ratón Gamer,789.45,8,17,2024,5,14
2240.0,CA-2024-111500,2024-08-17,2024-08-31,Corporate,Lurigancho-Chosica,Este,OFF-PA-10000595,Periféricos,Auriculares / Headsets,Logitech StreamCam Full HD 1080p 60fps,701.04,8,17,2024,5,14
2241.0,CA-2024-111500,2024-08-17,2024-08-31,Corporate,Cieneguilla,Este,TEC-AC-10000844,Periféricos,Webcams,SteelSeries Apex Pro Teclado Mecánico con Switches Omnipoint,798.65,8,17,2024,5,14
2242.0,CA-2024-117947,2024-08-18,2024-09-01,Corporate,San Luis,Centro,FUR-FU-10003849,Almacenamiento,Discos externos,HP x796w 64GB USB 3.1,741.1800000000001,8,18,2024,6,14
2243.0,CA-2024-117947,2024-08-18,2024-09-01,Corporate,Lurigancho-Chosica,Este,FUR-FU-10000010,Almacenamiento,Pendrives / USB,"DAX Value U-Channel Document Frames, Easel Back",763.34,8,18,2024,6,14
2244.0,CA-2024-117947,2024-08-18,2024-09-01,Corporate,San Luis,Centro,OFF-BI-10002824,Periféricos,Mouse,Razer DeathAdder V2 Ratón Gamer con cable,780.61,8,18,2024,6,14
2245.0,CA-2024-117947,2024-08-18,2024-09-01,Corporate,Villa El Salvador,Sur,TEC-PH-10002538,Periféricos,Monitores,Grandstream GXP1160 VoIP phone,751.3,8,18,2024,6,14
2246.0,CA-2024-117947,2024-08-18,2024-09-01,Corporate,La Victoria,Centro,FUR-FU-10000521,Almacenamiento,Pendrives / USB,"Seth Thomas 14"" Putty-Colored Wall Clock",876.46,8,18,2024,6,14
2247.0,CA-2024-112809,2024-08-18,2024-09-01,Consumer,Barranco,Sur,OFF-ST-10002276,Periféricos,Auriculares / Headsets,Genius WideCam F100 Ultra Wide Angle 1080p,851.4,8,18,2024,6,14
2248.0,CA-2024-112809,2024-08-18,2024-09-01,Consumer,Santa Anita,Este,OFF-BI-10001636,Periféricos,Webcams,Ibico Plastic and Wire Spiral Binding Combs,796.59,8,18,2024,6,14
2249.0,CA-2024-121027,2024-08-18,2024-09-01,Corporate,La Victoria,Centro,TEC-AC-10002049,Periféricos,Micrófonos,Plantronics Savi W720 Multi-Device Wireless Headset System,787.47,8,18,2024,6,14
2250.0,CA-2024-121027,2024-08-18,2024-09-01,Corporate,Carabayllo,Norte,TEC-AC-10002253,Periféricos,Teclados,Logitech MX Master 3S Ratón Inalámbrico Ergonómico,832.97,8,18,2024,6,14
2251.0,CA-2024-121727,2024-08-19,2024-09-02,Consumer,Chorrillos,Sur,OFF-AR-10004930,Periféricos,Mouse,Logitech M185 Ratón Inalámbrico Compacto,802.81,8,19,2024,0,14
2252.0,US-2024-164616,2024-08-19,2024-09-02,Consumer,Pucusana,Sur,OFF-BI-10001718,Periféricos,Monitores,Bose QuietComfort Earbuds II Bluetooth Cancelación de ruido,689.14,8,19,2024,0,14
2253.0,US-2024-164616,2024-08-19,2024-09-02,Consumer,Villa María del Triunfo,Sur,OFF-SU-10004768,Periféricos,Impresoras,Razer DeathAdder V2 Ratón Gamer con cable,717.69,8,19,2024,0,14
2254.0,US-2024-156559,2024-08-19,2024-09-02,Consumer,Surquillo,Centro,FUR-BO-10000711,Almacenamiento,Discos externos,"Hon Metal Bookcases, Gray",714.78,8,19,2024,0,14
2255.0,CA-2024-132339,2024-08-19,2024-09-02,Corporate,Pucusana,Sur,OFF-BI-10003925,Componentes,Placas base,ASUS ROG Strix B550-F Gaming WiFi II (Socket AM4),797.89,8,19,2024,0,14
2256.0,CA-2024-101728,2024-08-19,2024-09-02,Consumer,Miraflores,Centro,OFF-BI-10002393,Componentes,Fuentes de poder,ASRock B450M Steel Legend (Socket AM4),743.21,8,19,2024,0,14
2257.0,US-2024-111241,2024-08-20,2024-09-03,Consumer,El Agustino,Este,OFF-BI-10002867,Periféricos,Teclados,Genius WideCam F100 Ultra Wide Angle 1080p,730.65,8,20,2024,1,14
2258.0,CA-2024-126956,2024-08-21,2024-09-04,Consumer,Santa Rosa,Centro,OFF-SU-10000381,Periféricos,Mouse,SteelSeries Rival 5 Ratón RGB para Juegos,856.29,8,21,2024,2,14
2259.0,CA-2024-126956,2024-08-21,2024-09-04,Consumer,Pueblo Libre,Centro,OFF-EN-10004459,Periféricos,Monitores,HP LaserJet Pro M404dn Impresora Láser,713.65,8,21,2024,2,14
2260.0,US-2024-109253,2024-08-21,2024-09-04,Consumer,San Isidro,Centro,TEC-PH-10004667,Periféricos,Impresoras,Sony WF-1000XM4 Inalámbricos Cancelación activa de ruido,805.03,8,21,2024,2,14
2261.0,US-2024-109253,2024-08-21,2024-09-04,Consumer,Pucusana,Sur,OFF-BI-10000962,Periféricos,Auriculares / Headsets,Redragon K552 Kumara Teclado Mecánico Compacto,841.65,8,21,2024,2,14
2262.0,US-2024-109253,2024-08-21,2024-09-04,Consumer,Punta Hermosa,Sur,OFF-LA-10001158,Periféricos,Webcams,Microsoft LifeCam HD-3000 720p,847.73,8,21,2024,2,14
2263.0,CA-2024-112956,2024-08-21,2024-09-04,Home Office,San Juan de Lurigancho,Este,FUR-FU-10003976,Almacenamiento,Discos externos,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",866.37,8,21,2024,2,14
2264.0,CA-2024-112956,2024-08-21,2024-09-04,Home Office,San Juan de Lurigancho,Este,FUR-FU-10004960,Almacenamiento,Pendrives / USB,Western Digital My Passport SSD 1TB Externo,830.25,8,21,2024,2,14
2265.0,CA-2024-130456,2024-08-21,2024-09-04,Corporate,Breña,Centro,FUR-BO-10003893,Almacenamiento,Tarjetas de memoria,Sauder Camden County Collection Library,785.28,8,21,2024,2,14
2266.0,CA-2024-131037,2024-08-22,2024-09-05,Consumer,Lurigancho-Chosica,Este,FUR-TA-10001768,Almacenamiento,Discos externos,Kingston DataTraveler Exodia 128GB USB 3.2,802.6,8,22,2024,3,14
2267.0,CA-2024-110639,2024-08-23,2024-09-06,Consumer,San Juan de Miraflores,Sur,OFF-PA-10004530,Periféricos,Impresoras,Personal Creations Ink Jet Cards and Labels,739.19,8,23,2024,4,14
2268.0,CA-2024-114468,2024-08-23,2024-09-06,Consumer,Santa Rosa,Centro,OFF-PA-10000809,Periféricos,Auriculares / Headsets,Genius WideCam F100 Ultra Wide Angle 1080p,848.86,8,23,2024,4,14
2269.0,CA-2024-114468,2024-08-23,2024-09-06,Consumer,Surquillo,Centro,OFF-AP-10000696,Periféricos,Webcams,Holmes Odor Grabber,855.97,8,23,2024,4,14
2270.0,CA-2024-165624,2024-08-23,2024-09-06,Consumer,San Martín de Porres,Norte,OFF-AP-10000828,Periféricos,Micrófonos,Logitech StreamCam Full HD 1080p 60fps,865.02,8,23,2024,4,14
2271.0,CA-2024-165624,2024-08-23,2024-09-06,Consumer,Villa El Salvador,Sur,OFF-PA-10002319,Periféricos,Teclados,Sony WF-1000XM4 Inalámbricos Cancelación activa de ruido,835.63,8,23,2024,4,14
2272.0,CA-2024-165624,2024-08-23,2024-09-06,Consumer,Jesús María,Centro,OFF-PA-10003893,Periféricos,Mouse,SteelSeries Rival 5 Ratón RGB para Juegos,855.64,8,23,2024,4,14
2273.0,CA-2024-129021,2024-08-23,2024-09-06,Consumer,Villa María del Triunfo,Sur,TEC-PH-10001459,Periféricos,Monitores,Samsung Galaxy Mega 6.3,849.75,8,23,2024,4,14
2274.0,CA-2024-129021,2024-08-23,2024-09-06,Consumer,Villa María del Triunfo,Sur,OFF-AP-10003040,Componentes,Procesadores (CPU),AMD Ryzen 9 7950X 16 núcleos 32 hilos,838.1800000000001,8,23,2024,4,14
2275.0,CA-2024-129021,2024-08-23,2024-09-06,Consumer,Chorrillos,Sur,FUR-FU-10001852,Almacenamiento,Discos externos,SanDisk Extreme Pro 128GB USB 3.2 Gen 1,773.05,8,23,2024,4,14
2276.0,CA-2024-129021,2024-08-23,2024-09-06,Consumer,La Victoria,Centro,OFF-PA-10000141,Componentes,Memoria RAM,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",813.3199999999999,8,23,2024,4,14
2277.0,CA-2024-146563,2024-08-24,2024-09-07,Consumer,Independencia,Norte,OFF-ST-10001490,Periféricos,Micrófonos,Microsoft Bluetooth Mouse Ratón Inalámbrico,820.7,8,24,2024,5,14
